,Mean Streambed Embeddedness (%),Prediction,Residual,Residual_Abs,StationID,Xembed,STATSGODEP,ELEV,STATSCLY20,RELIEF,STATSPERM,STATSCLY50,LC11FORSHB,LC11CRPHAY,I24H2Y,PRECIP,Year,DRNAREA_SQKM,PKREGNO_1550,PKREGNO_1551,PKREGNO_1552,PKREGNO_1553,PKREGNO_1554,PKREGNO_1555,LATITUDE_C,LONGITUDE_,text
21,28.7272727272727,29.251646,-0.5243733145974154,0.5243733145974154,2-HAM000.37,28.7272727272727,38.0,1886.03,100.0,1710.0,6.0,0.0,93.24,4.89,3.256,43.664,2012,4.5065826,False,False,False,False,True,False,37.4128,-80.021,"Station ID 2-HAM000.37, Actual: 28%, Prediction: 29%"
22,69.5454545454545,68.208046,1.3374085859818479,1.3374085859818479,3-FIK001.03,69.5454545454545,55.11,1039.62,24.79,1590.0,2.943,0.0,70.53,24.34,3.53,46.333,2004,6.319575599999999,False,False,False,True,False,False,38.449486111,-78.304888889,"Station ID 3-FIK001.03, Actual: 69%, Prediction: 68%"
23,50.7272727272727,50.375923,0.35134957053441696,0.35134957053441696,1BSTH005.36,50.7272727272727,56.02,1745.64,37.79,2740.0,3.011,0.0,60.64,23.91,3.363,47.309,2010,564.6178199999999,False,False,False,False,True,False,38.244336111,-78.836277778,"Station ID 1BSTH005.36, Actual: 50%, Prediction: 50%"
24,40.3636363636364,43.387875,-3.024238239635082,3.024238239635082,6ABEJ001.14,40.3636363636364,50.0,2335.08,0.0,1240.0,2.0,0.0,92.97,1.48,2.516,44.196,2017,23.2840101,False,False,False,False,False,True,37.201772,-81.636206,"Station ID 6ABEJ001.14, Actual: 40%, Prediction: 43%"
25,35.4545454545455,47.32125,-11.86670546098184,11.86670546098184,4AXNC000.10,35.4545454545455,56.53,1340.07,11.38,1590.0,2.536,0.0,70.73,24.35,3.338,45.868,2009,4.8950811,False,False,False,False,True,False,37.402069444,-79.717630556,"Station ID 4AXNC000.10, Actual: 35%, Prediction: 47%"
26,24.9090909090909,34.23098,-9.321889010342694,9.321889010342694,9-WLK033.29,24.9090909090909,52.86,2661.13,42.24,2130.0,3.196,0.0,74.15,21.87,2.549,40.933,2011,468.78819,False,False,False,False,True,False,37.1627,-80.8549,"Station ID 9-WLK033.29, Actual: 24%, Prediction: 34%"
27,76.7272727272727,80.09398,-3.366706154563232,3.366706154563232,2BXAW001.16,76.7272727272727,67.08,329.7,0.0,142.0,1.189,50.53,75.61,15.88,3.268,44.367,2015,2.1237918,False,True,False,False,False,False,37.513305555,-78.072416666,"Station ID 2BXAW001.16, Actual: 76%, Prediction: 80%"
28,65.8181818181818,68.43883,-2.6206456964666387,2.6206456964666387,4AWFE001.57,65.8181818181818,62.0,488.88,0.0,172.0,1.0,0.0,61.65,27.31,3.309,45.61,2007,2.0978919,False,True,False,False,False,False,36.590833333,-79.215555556,"Station ID 4AWFE001.57, Actual: 65%, Prediction: 68%"
29,100.0,91.76387,8.236129760742188,8.236129760742188,2-PWH001.70,100.0,66.0,160.79,100.0,121.0,5.0,0.0,43.2,32.19,3.298,44.43,2005,8.598766799999998,True,False,False,False,False,False,37.581197222,-77.301522222,"Station ID 2-PWH001.70, Actual: 100%, Prediction: 91%"
30,74.5454545454545,71.47758,3.067877335981848,3.067877335981848,5AXHY000.63,74.5454545454545,63.0,273.05,0.0,99.2,1.0,100.0,97.29,0.01,3.392,45.857,2022,2.2014915,False,True,False,False,False,False,36.951044,-77.663411,"Station ID 5AXHY000.63, Actual: 74%, Prediction: 71%"
31,58.7272727272727,59.310482,-0.5832092978737862,0.5832092978737862,4AMCH000.53,58.7272727272727,64.23,769.48,0.0,156.0,1.444,0.0,19.68,32.43,3.442,46.052,2020,2.434590599999999,False,True,False,False,False,False,36.639761111,-79.847969444,"Station ID 4AMCH000.53, Actual: 58%, Prediction: 59%"
32,77.4545454545455,70.34699,7.107552961869715,7.107552961869715,4ASNE005.10,77.4545454545455,71.79,747.79,0.0,620.0,1.119,96.89,58.05,31.15,3.35,45.454,2019,57.756777,False,False,True,False,False,False,36.924797,-79.230078,"Station ID 4ASNE005.10, Actual: 77%, Prediction: 70%"
33,50.7272727272727,54.646683,-3.9194100119851143,3.9194100119851143,6CPSM017.73,50.7272727272727,55.28,1621.47,25.74,1060.0,1.918,16.09,59.42,34.65,2.812,49.371,2004,31.07988,False,False,False,False,True,False,36.606666667,-82.738611111,"Station ID 6CPSM017.73, Actual: 50%, Prediction: 54%"
34,56.5454545454545,65.58835,-9.042893843217378,9.042893843217378,4ABDA004.14,56.5454545454545,59.04,1191.61,0.0,1800.0,3.074,0.31,60.42,29.9,3.3,45.028,2018,68.63473499999999,False,False,False,True,False,False,37.224556,-79.756064,"Station ID 4ABDA004.14, Actual: 56%, Prediction: 65%"
35,41.2727272727273,44.548996,-3.2762686989523857,3.2762686989523857,2-CAT028.98,41.2727272727273,52.69,2008.36,38.4,1740.0,3.112,0.0,70.54,24.71,3.03,43.174,2010,48.95081099999999,False,False,False,False,True,False,37.414291667,-80.032327778,"Station ID 2-CAT028.98, Actual: 41%, Prediction: 44%"
36,45.0909090909091,55.370068,-10.279158505526446,10.279158505526446,2-WDC002.90,45.0909090909091,72.28,1048.38,16.29,2020.0,2.393,0.0,78.66,17.16,3.791,47.932,2004,17.6378319,False,False,False,True,False,False,38.150286111,-78.5873,"Station ID 2-WDC002.90, Actual: 45%, Prediction: 55%"
37,60.7272727272727,60.910965,-0.1836922385476143,0.1836922385476143,4AROT000.81,60.7272727272727,72.0,1347.21,0.0,594.0,1.0,100.0,85.93,5.04,3.572,48.182,2018,3.9108849,False,False,False,True,False,False,36.867611,-79.925244,"Station ID 4AROT000.81, Actual: 60%, Prediction: 60%"
38,42.3636363636364,43.484562,-1.1209255565296132,1.1209255565296132,6BHON002.08,42.3636363636364,50.0,2097.75,100.0,1180.0,2.0,0.0,92.97,1.03,2.594,47.753,2016,8.8577658,False,False,False,False,False,True,36.935552778,-82.312083333,"Station ID 6BHON002.08, Actual: 42%, Prediction: 43%"
39,54.8181818181818,61.36216,-6.5439779108221074,6.5439779108221074,1BSMT009.08,54.8181818181818,49.47,1394.6,31.14,2370.0,3.037,0.0,44.79,46.56,2.739,39.796,2013,225.070131,False,False,False,False,True,False,38.660836111,-78.655111111,"Station ID 1BSMT009.08, Actual: 54%, Prediction: 61%"
40,74.0,68.635796,5.364204406738281,5.364204406738281,4ABVE002.18,74.0,59.0,1453.09,0.0,1730.0,3.0,0.0,75.32,15.92,3.293,45.404,2007,22.8178119,False,False,False,True,False,False,37.258519444,-79.771091667,"Station ID 4ABVE002.18, Actual: 74%, Prediction: 68%"
41,60.7272727272727,36.299614,24.42765877463598,24.42765877463598,2-HAM000.37,60.7272727272727,38.0,1886.03,100.0,1710.0,6.0,0.0,93.24,4.89,3.256,43.664,2016,4.5065826,False,False,False,False,True,False,37.4128,-80.021,"Station ID 2-HAM000.37, Actual: 60%, Prediction: 36%"
42,76.1818181818182,72.150375,4.031442815607264,4.031442815607264,2-MCM015.42,76.1818181818182,59.0,839.86,0.0,1840.0,3.0,0.0,74.23,18.23,3.683,44.808,2022,71.742723,False,False,False,True,False,False,38.023019,-78.687131,"Station ID 2-MCM015.42, Actual: 76%, Prediction: 72%"
43,65.4545454545455,64.245125,1.2094206376509646,1.2094206376509646,9-LEF005.25,65.4545454545455,56.91,2872.77,12.36,650.0,3.542,0.0,51.22,32.63,3.388,55.858,2006,14.2967448,False,False,False,True,False,False,36.691111111,-80.719166667,"Station ID 9-LEF005.25, Actual: 65%, Prediction: 64%"
44,82.3636363636364,79.8416,2.522037852894215,2.522037852894215,5AMMR014.21,82.3636363636364,63.62,537.05,0.0,197.0,1.429,37.96,62.18,23.51,3.271,45.373,2016,14.3485446,False,True,False,False,False,False,36.950583333,-78.452583333,"Station ID 5AMMR014.21, Actual: 82%, Prediction: 79%"
45,48.3636363636364,53.758945,-5.395309101451488,5.395309101451488,6BPLL001.61,48.3636363636364,54.55,2372.04,67.55,2760.0,2.534,0.0,72.55,4.17,2.9,56.749,2013,102.822603,False,False,False,False,True,False,36.865555555,-82.771666666,"Station ID 6BPLL001.61, Actual: 48%, Prediction: 53%"
46,84.7272727272727,73.82918,10.898094870827393,10.898094870827393,2-HAZ006.91,84.7272727272727,59.75,987.36,0.0,2310.0,1.741,70.03,68.38,22.36,3.436,46.799,2019,108.261582,False,False,False,True,False,False,37.486653,-79.168817,"Station ID 2-HAZ006.91, Actual: 84%, Prediction: 73%"
47,72.0,65.67538,6.324623107910156,6.324623107910156,4ABOR031.30,72.0,62.01,1408.78,0.0,3560.0,2.623,23.25,70.87,23.96,3.599,48.284,2017,274.53894,False,False,False,True,False,False,37.378167,-79.438364,"Station ID 4ABOR031.30, Actual: 72%, Prediction: 65%"
48,26.4545454545455,30.635916,-4.1813703016800865,4.1813703016800865,2-CWP006.87,26.4545454545455,40.92,2170.64,84.7,3330.0,4.963,0.0,87.42,8.44,2.973,41.687,2005,1113.6957,False,False,False,False,True,False,37.809563889,-79.739097222,"Station ID 2-CWP006.87, Actual: 26%, Prediction: 30%"
49,74.0909090909091,70.58502,3.5058871182528435,3.5058871182528435,4ALYH000.50,74.0909090909091,67.5,709.88,0.0,372.0,1.15,62.6,29.4,27.08,3.326,44.491,2015,5.9310771,False,True,False,False,False,False,37.112305556,-79.2889,"Station ID 4ALYH000.50, Actual: 74%, Prediction: 70%"
50,33.0909090909091,46.493343,-13.402434262362384,13.402434262362384,4AXSP001.93,33.0909090909091,72.0,1270.49,0.0,245.0,1.0,100.0,37.73,32.35,3.857,51.004,2011,2.0460921,False,True,False,False,False,False,36.6272,-80.1882,"Station ID 4AXSP001.93, Actual: 33%, Prediction: 46%"
51,70.6363636363636,72.17922,-1.5428584705699961,1.5428584705699961,4AJCR000.42,70.6363636363636,64.82,935.68,0.0,513.0,1.146,28.77,39.57,5.62,3.47,46.249,2013,14.8406427,False,True,False,False,False,False,36.698,-79.898,"Station ID 4AJCR000.42, Actual: 70%, Prediction: 72%"
52,56.0,65.71818,-9.718177795410156,9.718177795410156,4AWLF001.20,56.0,68.82,965.01,0.0,1200.0,1.592,75.82,49.63,42.62,3.358,45.076,2010,54.648789,False,False,False,True,False,False,37.274541666,-79.582238889,"Station ID 4AWLF001.20, Actual: 56%, Prediction: 65%"
53,63.0909090909091,69.95154,-6.860628995028399,6.860628995028399,2BXBC000.32,63.0909090909091,68.29,461.18,0.0,216.0,1.03,73.18,85.18,9.17,3.328,45.293,2019,1.7352933,False,True,False,False,False,False,37.296228,-78.458786,"Station ID 2BXBC000.32, Actual: 63%, Prediction: 69%"
54,34.1818181818182,42.96807,-8.786252802068518,8.786252802068518,1BPGH000.29,34.1818181818182,55.79,1165.25,35.74,1840.0,2.563,0.0,46.7,45.24,2.783,39.997,2009,33.151872,False,False,False,False,True,False,38.902619444,-78.484502778,"Station ID 1BPGH000.29, Actual: 34%, Prediction: 42%"
55,75.2727272727273,75.069405,0.20332267067651344,0.20332267067651344,4ASRE015.43,75.2727272727273,65.99,1213.29,3.42,2990.0,2.666,61.36,74.69,9.72,3.655,48.879,2008,1323.48489,False,True,False,False,False,False,36.602211,-79.776357,"Station ID 4ASRE015.43, Actual: 75%, Prediction: 75%"
56,67.0909090909091,69.22573,-2.1348218050870003,2.1348218050870003,2BXRK001.64,67.0909090909091,68.0,796.84,0.0,575.0,2.0,0.0,95.34,0.0,3.723,49.307,2022,1.9683924,False,False,False,True,False,False,37.811383333,-78.7299,"Station ID 2BXRK001.64, Actual: 67%, Prediction: 69%"
57,82.0545454545454,77.37175,4.682795576615717,4.682795576615717,2-BKW000.40,82.0545454545454,69.08,835.37,0.0,1630.0,1.24,74.03,40.73,15.0,3.356,44.935,2007,169.126347,False,False,False,True,False,False,37.419444444,-79.146111111,"Station ID 2-BKW000.40, Actual: 82%, Prediction: 77%"
58,57.8181818181818,52.974983,4.8431986028497676,4.8431986028497676,4BBIR002.57,57.8181818181818,54.0,2501.24,0.0,1090.0,12.0,0.0,89.5,0.0,3.819,54.351,2011,0.5438978999999999,False,False,False,True,False,False,36.6331,-80.5466,"Station ID 4BBIR002.57, Actual: 57%, Prediction: 52%"
59,25.0,29.002161,-4.002161026000977,4.002161026000977,3-LAU000.22,25.0,44.0,3088.48,100.0,1290.0,2.0,0.0,98.61,0.0,4.329,55.52,2017,5.17998,False,False,False,True,False,False,38.48942,-78.422499,"Station ID 3-LAU000.22, Actual: 25%, Prediction: 29%"
60,97.8181818181818,82.55868,15.259504144841955,15.259504144841955,3-THU006.90,97.8181818181818,59.0,734.37,0.0,1670.0,3.0,0.0,48.31,46.85,3.138,42.512,2004,67.33973999999999,False,False,False,True,False,False,38.784366667,-77.970491666,"Station ID 3-THU006.90, Actual: 97%, Prediction: 82%"
61,76.2727272727273,72.16136,4.111365578391357,4.111365578391357,2BXRK001.64,76.2727272727273,68.0,796.84,0.0,575.0,2.0,0.0,95.34,0.0,3.723,49.307,2016,1.9683924,False,False,False,True,False,False,37.811383333,-78.7299,"Station ID 2BXRK001.64, Actual: 76%, Prediction: 72%"
62,26.0,32.925186,-6.9251861572265625,6.9251861572265625,9-NBS002.71,26.0,47.23,2890.97,66.88,1950.0,5.085,0.0,89.78,8.33,2.56,41.084,2021,46.36082099999999,False,False,False,False,True,False,37.205469,-80.9651,"Station ID 9-NBS002.71, Actual: 26%, Prediction: 32%"
63,55.9090909090909,61.337914,-5.428822604092694,5.428822604092694,2-BGC008.10,55.9090909090909,63.0,460.44,0.0,137.0,1.0,100.0,53.15,39.05,3.238,44.46,2019,1.294995,False,True,False,False,False,False,37.622833,-78.344833,"Station ID 2-BGC008.10, Actual: 55%, Prediction: 61%"
64,47.8181818181818,50.46222,-2.644037420099451,2.644037420099451,9-XLX000.45,47.8181818181818,62.5,3437.57,1.61,980.0,1.34,0.0,51.86,47.26,2.766,48.265,2020,0.9582962999999999,False,False,False,False,True,False,37.10715,-81.37069,"Station ID 9-XLX000.45, Actual: 47%, Prediction: 50%"
65,67.6363636363636,71.88767,-4.251308787952809,4.251308787952809,4AXMW001.48,67.6363636363636,72.0,1045.76,0.0,110.0,1.0,100.0,63.17,13.42,3.504,47.356,2007,0.219890151,False,True,False,False,False,False,36.605652778,-79.971261111,"Station ID 4AXMW001.48, Actual: 67%, Prediction: 71%"
66,76.1818181818182,73.061295,3.1205236261541387,3.1205236261541387,4AXMU001.98,76.1818181818182,72.0,956.76,0.0,200.0,1.0,100.0,48.89,21.43,3.439,46.593,2005,2.7453894,False,True,False,False,False,False,36.672186111,-79.730802778,"Station ID 4AXMU001.98, Actual: 76%, Prediction: 73%"
67,38.4545454545455,52.172226,-13.717680497602935,13.717680497602935,2-RRS001.81,38.4545454545455,63.85,990.25,23.45,3040.0,2.554,0.0,67.52,21.95,3.765,48.003,2019,678.57738,False,False,False,True,False,False,38.095138889,-78.444830555,"Station ID 2-RRS001.81, Actual: 38%, Prediction: 52%"
68,68.3636363636364,60.903812,7.459823955189137,7.459823955189137,9-CPL012.73,68.3636363636364,55.07,2777.7,28.38,2220.0,2.863,0.0,62.33,33.68,2.852,42.173,2006,261.58899,False,False,False,False,True,False,36.836111111,-81.086944444,"Station ID 9-CPL012.73, Actual: 68%, Prediction: 60%"
69,43.6363636363636,45.416916,-1.78055225719109,1.78055225719109,4AXWO000.30,43.6363636363636,47.0,966.49,0.0,379.0,1.0,0.0,99.41,0.0,3.313,43.559,2021,0.4661982,False,False,False,True,False,False,37.079458,-79.495928,"Station ID 4AXWO000.30, Actual: 43%, Prediction: 45%"
70,69.5454545454545,68.208046,1.3374085859818479,1.3374085859818479,3-FIK001.03,69.5454545454545,55.11,1039.62,24.79,1590.0,2.943,0.0,70.53,24.34,3.53,46.333,2004,6.319575599999999,False,False,False,True,False,False,38.449486111,-78.304888889,"Station ID 3-FIK001.03, Actual: 69%, Prediction: 68%"
71,71.8181818181818,54.898525,16.91965658014469,16.91965658014469,2-RED003.65,71.8181818181818,59.0,1499.76,0.0,3300.0,3.0,0.0,72.22,24.06,3.565,49.905,2015,42.993834,False,False,False,True,False,False,37.509431,-79.38294,"Station ID 2-RED003.65, Actual: 71%, Prediction: 54%"
72,95.4545454545455,84.16766,11.286881880326746,11.286881880326746,4ABAU011.17,95.4545454545455,72.0,1190.33,0.0,612.0,1.0,100.0,58.5,36.07,3.51,47.689,2009,6.6821742,False,True,False,False,False,False,36.781527777,-79.834547222,"Station ID 4ABAU011.17, Actual: 95%, Prediction: 84%"
73,53.2727272727273,62.12597,-8.853241660378167,8.853241660378167,4APGG042.21,53.2727272727273,64.26,1308.67,0.0,1930.0,2.855,41.53,65.1,24.29,3.468,46.571,2009,225.32913,False,False,False,True,False,False,36.981372222,-79.778944445,"Station ID 4APGG042.21, Actual: 53%, Prediction: 62%"
74,44.0,57.234016,-13.234016418457031,13.234016418457031,1AXLB001.49,44.0,62.0,293.63,0.0,132.0,1.0,0.0,56.56,15.56,3.082,43.163,2006,2.0201922,False,True,False,False,False,False,38.444788889,-77.498888889,"Station ID 1AXLB001.49, Actual: 44%, Prediction: 57%"
75,51.0909090909091,48.85505,2.2358599576083193,2.2358599576083193,1ACER012.66,51.0909090909091,49.53,412.54,25.33,1190.0,2.338,0.0,34.99,42.8,3.1,43.272,2014,271.94895,False,False,True,False,False,False,38.6402,-77.5851,"Station ID 1ACER012.66, Actual: 51%, Prediction: 48%"
76,52.9090909090909,56.540314,-3.6312228116122256,3.6312228116122256,3-XMT000.25,52.9090909090909,45.67,374.57,0.0,167.0,1.943,0.0,63.31,21.93,3.063,43.609,2021,5.8274775,False,True,False,False,False,False,38.507672,-77.640772,"Station ID 3-XMT000.25, Actual: 52%, Prediction: 56%"
77,69.8181818181818,72.20443,-2.386247808283045,2.386247808283045,2-SNN001.19,69.8181818181818,65.08,520.17,0.0,195.0,1.525,13.01,58.84,26.89,3.304,45.244,2021,5.0763804,False,True,False,False,False,False,37.188519,-78.268458,"Station ID 2-SNN001.19, Actual: 69%, Prediction: 72%"
78,26.0,36.893833,-10.89383316040039,10.89383316040039,3-HAL002.72,26.0,75.71,251.38,19.54,270.0,3.806,0.0,22.92,6.4,3.166,42.696,2009,24.3977058,True,False,False,False,False,False,38.287688889,-77.488916667,"Station ID 3-HAL002.72, Actual: 26%, Prediction: 36%"
79,79.2727272727273,71.77367,7.499060890891357,7.499060890891357,2-NTR000.23,79.2727272727273,67.91,214.09,26.02,234.0,2.412,0.0,15.94,1.38,3.308,44.158,2020,44.02983,True,False,False,False,False,False,37.6175,-77.457777778,"Station ID 2-NTR000.23, Actual: 79%, Prediction: 71%"
80,89.4545454545455,80.87254,8.582002119584558,8.582002119584558,2-XVX000.62,89.4545454545455,64.0,273.98,0.0,108.0,1.0,0.0,88.56,0.75,3.268,43.573,2004,0.7251972,False,True,False,False,False,False,37.707777,-77.98889,"Station ID 2-XVX000.62, Actual: 89%, Prediction: 80%"
81,48.3636363636364,52.482082,-4.118446003306957,4.118446003306957,6CXEO000.25,48.3636363636364,64.0,2002.32,0.0,448.0,1.0,0.0,50.57,40.97,2.0,48.293,2009,0.3625986,False,False,False,False,True,False,36.638611111,-82.260277777,"Station ID 6CXEO000.25, Actual: 48%, Prediction: 52%"
82,52.5454545454545,49.767345,2.7781091169877,2.7781091169877,2-TYE018.64,52.5454545454545,51.04,1687.35,49.28,3530.0,2.854,0.0,76.97,16.35,3.654,51.304,2021,269.35896,False,False,False,True,False,False,37.693556,-78.967794,"Station ID 2-TYE018.64, Actual: 52%, Prediction: 49%"
83,62.7272727272727,64.24528,-1.518004677512458,1.518004677512458,4ARKN003.68,62.7272727272727,72.0,1038.4,0.0,250.0,1.0,100.0,88.29,0.77,3.632,49.398,2008,1.0100961,False,True,False,False,False,False,36.730016667,-80.012213889,"Station ID 4ARKN003.68, Actual: 62%, Prediction: 64%"
84,24.0,25.277824,-1.2778244018554688,1.2778244018554688,1BBRY006.55,24.0,37.91,2704.22,100.0,2700.0,6.282,0.0,98.31,0.04,2.853,43.335,2016,41.180841,False,False,False,False,True,False,38.439888889,-79.118475,"Station ID 1BBRY006.55, Actual: 24%, Prediction: 25%"
85,77.6363636363636,80.87254,-3.23617969859734,3.23617969859734,2-XVX000.62,77.6363636363636,64.0,273.98,0.0,108.0,1.0,0.0,88.56,0.75,3.268,43.573,2004,0.7251972,False,True,False,False,False,False,37.707777,-77.98889,"Station ID 2-XVX000.62, Actual: 77%, Prediction: 80%"
86,33.6363636363636,29.83229,3.804072986949535,3.804072986949535,1BBKH000.66,33.6363636363636,36.98,2337.07,100.0,1610.0,5.135,0.0,99.8,0.0,2.997,42.011,2017,5.775677699999999,False,False,False,False,True,False,38.29275,-79.23935,"Station ID 1BBKH000.66, Actual: 33%, Prediction: 29%"
